id,name,issue_year,main_building_material
1ecaf81b-727f-48b3-9f8c-a64a4a6821b9,Handcrafted chicken,2015,Glass Fiber
cf5f8c89-c15e-4e7e-90fb-7b9e2cb59562,Fantastic soap,2011,Plastic ABS
dbdd73e9-7367-423a-abdb-8ba4c61e8ffc,Handmade rubber chicken,2021,Plastic ABS
fe79cfb4-407b-40b3-94ec-fe991d009dd9,Steel mouse,2000,Steel
884184d7-a76e-4c16-a306-27f3b1676351,Fresh salad,2003,Plastic PBT
63b13b51-1e10-437d-aec8-950e9d7e3e5b,Practical computer,2009,Metal
815b1fde-8fb5-4895-b1cf-0b3d44b6f722,Awesome table,2011,Steel
437684ba-2b1b-4cb5-98a1-803e143c6747,Intelligent hat,2007,Steel
c9b87457-f413-41bc-a58b-53f4f0eacab1,Generic plastic salad,2015,Glass Fiber
2d9724b9-9792-4fe9-bdb4-b2480605ef47,Hat,2012,Wood
81572355-7f20-4048-8cfb-9b6023fea0fa,Practical granite bike,2007,Steel
003ec700-f115-4a25-99d9-7fac35c50234,Handcrafted wooden sausages,2020,Aluminum
90aeb102-ca9b-4403-ab13-38c1909bc860,Licensed cotton car,2020,Fiber
e0ec5215-456c-4581-a2cd-1a7dc75acb48,Used concrete towels,2011,Steel
1e01594b-1e63-4ba2-8a44-53fe3b96e01a,Sausages,2021,Aluminum
68e7d69a-1210-48d4-a909-0209416d639c,Soft towels,2014,Plastic POM
ce3523be-36f0-4a85-8cda-f7cad8d28600,Sleek towels,2022,Glass
d04e3686-cef0-430b-98e2-4dc41b31572b,For repair ball,2005,Wood
d1d01c57-9521-470c-a480-ceee7e96839c,Generic shoes,2017,Plastic PBT
67b6ba92-7b7b-4659-818c-fa596ad3b442,Tasty steel bacon,2016,Fiber
e1236f7c-14d3-49b9-9615-14ca379584db,Licensed salad,2019,Wood
f49253b5-6098-4d5a-9607-f5f40b890d08,Refined metal ball,2014,Plastic ABS
eeeaabc6-1df9-4cc5-b8b7-70bc24f592ca,Hat,2015,Glass
b41e3a3f-44f4-4e7a-ad31-5f609d9e7572,Awesome steel hat,2004,Metal
b4442ecd-5ebe-4547-8275-c5cf40a00db9,Licensed chicken,2012,Metal
9297c1b2-03f6-4868-9d55-9a58267cb088,Awesome frozen shoes,2009,Plastic PBT
3f646d3c-738c-4073-ab7e-575c331e712c,Concrete tuna,2022,Glass
939e708b-ddb6-42de-96c3-b2e2fc4e1f24,Chair,2001,Glass Fiber
7a73b08d-aa89-4d4c-b2bd-fd625edbc8b7,Cheese,2015,Metal
a0cb13a5-2f49-4020-a8b4-b6459e45ca04,Refined computer,2010,Steel
63d85b03-20bd-4ce6-b96a-a3468accb91f,Sleek frozen bike,2020,Aluminum
1085f0f7-396a-4004-aabf-b389e62f0cfc,Practical keyboard,2004,Glass
088cb79d-3881-4bea-bea8-a7c95c740e43,Sleek soft chicken,2007,Metal
5cb4f358-86b5-424d-8874-51a0fee15f3e,Rustic wooden ball,2004,Glass
9ba26cde-ec97-4e00-93ce-ddab225320c0,Frozen chair,2006,Fiber
cbdeaf07-95f7-458a-870b-64ef0556c811,Handmade metal soap,2022,Plastic POM
62ad8383-5888-4640-84cc-e5d3846f33d2,Awesome granite mouse,2010,Plastic PBT
515c6d2a-0443-4053-9c19-f42dd0a7b333,Frozen ball,2006,Steel
61b3208f-9e2b-49a2-ba62-e50715838542,Awesome shirt,2020,Fiber
1b14d312-9fd4-4913-a536-8ae99f3e3190,Gloves,2007,Wood
cb9c51b9-07d0-4399-95f0-5cd8169f046d,Keyboard,2022,Metal
9979a740-dddd-4998-8ecd-578e4b7efefe,Soap,2013,Aluminum
db3b727c-74d3-4f8b-9a98-ba0819c2512d,Handcrafted bike,2017,Plastic ABS
1e4d5e36-1a1a-4047-9856-c388db77fcec,Plastic gloves,2012,Wood
7cdfb31b-fceb-494b-b98d-890828ad6d2f,Handmade frozen sausages,2022,Aluminum
1de0c7fe-364b-4a12-8403-00d1d82d86ef,Sleek steel shoes,2009,Plastic ABS
118e9282-dee6-4240-a4ed-21f433333ac0,Metal salad,2019,Fiber
460eee89-c350-4495-a717-ab8612c5b2af,Ergonomic fresh bacon,2018,Plastic POM
de0f1ad0-ca2c-4ce0-b943-b205380caa1e,Rubber shoes,2019,Metal
09df3933-2ed5-4a69-8968-7bfac4ed2aae,Fish,2008,Metal
c01b2c48-8f0b-4c03-9672-ae8954d2c0b6,Pizza,2017,Plastic ABS
f252fb1c-6ed9-4100-b9c5-f9cb8a3bf18f,Cheese,2011,Plastic POM
16ffff06-d537-41c6-a260-db4a78b86f9d,Used fresh mouse,2014,Metal
cc96d736-2b8a-474f-b48d-d78c9e309b01,Cotton chips,2005,Metal
eb1eb8c7-eccc-4b5a-9641-314c2c54f766,For repair fish,2020,Steel
e2612e87-91c7-4e34-b463-80820ffe60a5,Chair,2010,Plastic POM
a0c12a03-2f8c-4df6-88b5-5f56ff9452ff,Gorgeous wooden chips,2000,Fiber
2a978702-52c2-425e-a75c-0184b78b510a,Granite computer,2009,Plastic POM
6a6205df-2f6a-4b94-bb5c-81534ea8a3c8,Table,2019,Glass Fiber
2b4a0fb2-82b3-4022-a5a2-0b98efccfd36,Car,2002,Plastic POM
089d248c-c6d3-4f68-8cc6-8e4a556b8e0c,Car,2004,Aluminum
69ced283-d00a-4317-8f82-90271b85f725,Licensed pizza,2005,Plastic PBT
b50e885a-2465-452e-85ae-a6790e46112f,Concrete pants,2015,Steel
f9e9cb4f-8ebb-41dd-bd0f-e5bbd0575843,Ergonomic steel salad,2012,Wood
5f211374-5eac-48fb-8386-46dc79c8b52d,New concrete pizza,2002,Wood
786c7f67-2ac2-4bd0-98b1-d920799fbb29,Rubber soap,2017,Metal
ff952d97-8b76-4a75-9c29-40a81b64bdb0,Awesome soft hat,2018,Glass
e6663b40-38ca-48bd-97c8-762cdbe6dcc6,Refined gloves,2004,Wood
a92448aa-c600-4faf-ab0c-4ef0f0bb9eaa,For repair steel fish,2021,Glass Fiber
67780662-a3e8-428c-9675-81df63861d6e,Rubber computer,2022,Wood
2cf82a01-1ec0-4544-8eb7-70530378cfb5,Handcrafted concrete hat,2005,Glass
878f9ab0-46f3-4fcd-b04c-421dd511b25a,Shoes,2022,Aluminum
e392ec16-ad96-47a8-bf00-cc23d64857d0,Wooden computer,2020,Plastic ABS
54317a66-b1f3-493c-959f-3cde715911cb,Rubber salad,2009,Plastic PBT
c56e1611-aa95-4b62-900a-8ebab058f3f8,Chair,2013,Plastic POM
fd541aa3-1590-4dee-86a8-135ea89b7861,Used gloves,2020,Fiber
cff3cb1d-b259-4d43-a4ce-7b4b3257ce64,New chair,2009,Steel
b5cba6b8-48cb-4863-b118-1933f14b8ab3,Tasty mouse,2017,Wood
7f6f67c6-bdb8-4deb-9e64-0f9f75e93412,Bike,2008,Glass Fiber
fe771ee5-2c54-40f1-9cb1-1e854b33b511,Unbranded cotton keyboard,2004,Glass Fiber
32cf8864-83f8-46ad-a0e0-8f875031c218,Mouse,2006,Steel
12c674aa-c613-4cbc-9a56-22c7679b8e06,Handmade steel towels,2007,Metal
5b5a0267-0b54-44eb-af49-7da8d66f8fe7,Rubber keyboard,2019,Plastic ABS
c363a7af-a3bc-43d7-bc32-9c41b06e594b,Tasty hat,2014,Plastic ABS
68f83bb7-f52f-4593-a273-ec4819c071e8,Keyboard,2014,Plastic ABS
5b7e9cf8-da37-40d5-8ae5-974984803b10,Rustic granite fish,2012,Steel
f7fef703-acf0-47db-81a0-ca4614a9a1cb,Fantastic steel shirt,2002,Wood
5f8ffad0-7745-4526-b955-1e8db0f13284,Sleek fresh pants,2013,Wood
1709090c-69e0-4f37-9b40-aef44523b69b,Generic gloves,2013,Plastic POM
b1873816-0180-4353-9fd0-9f03357d8752,Gently used metal shoes,2020,Plastic POM
4cca88a7-3daf-4879-bcb9-63ca94044121,Gorgeous rubber shoes,2012,Plastic ABS
e7753be0-98c5-4ec0-ad9e-2ad7485874dd,Fresh car,2018,Glass Fiber
cda5e36e-e475-4b06-9e82-aa48f1a73b71,Frozen chips,2006,Plastic ABS
bbfcc817-55e5-4b5b-a1cb-de58e16e88eb,Ergonomic fresh salad,2019,Fiber
0f973180-520b-4e60-b3bf-b244bc8beef3,Unbranded hat,2020,Plastic PBT
c4c4195e-760c-4ee3-966c-70be36d2e8d3,Refined plastic chair,2005,Plastic PBT
363265bb-740a-4677-b79b-ee2ccd94196d,Steel hat,2001,Plastic POM
a36b1c41-bbfc-44f8-8ffa-3ded2fea5fda,Shoes,2021,Fiber
c17943f0-c867-48bf-9475-16701aee9923,Chicken,2020,Wood
c336cd72-8a6d-4503-838e-2e9c24ebe159,Soft car,2003,Glass Fiber
ab9474fa-3857-41f9-b57b-0c465737c781,Hat,2004,Aluminum
7c80b357-35c4-405c-9c9b-b57b0cc5eeb5,Licensed fresh shirt,2016,Fiber
ec196a26-8945-4c3d-90d0-2725c8c12f32,Gorgeous soft sausages,2003,Metal
1c95d459-3ca3-4ebd-ba20-0c9ca3f1453e,Handmade chair,2001,Aluminum
008bbf38-ed2d-4a0f-8453-1194714cb252,Hat,2007,Aluminum
d9ad7709-512c-492c-9f85-496822cbcba8,Cheese,2010,Metal
1c4929cd-654d-443a-a1a6-8823459baf0f,Fantastic rubber table,2022,Fiber
fac159bd-ef7f-4ac2-9ae4-725c65b2f47a,Handcrafted soft bacon,2006,Plastic PBT
b41a9af3-c480-47db-9d0a-971b93be5a2e,Rubber chair,2015,Steel
12d813c0-5f9e-483d-8ce3-bc9d977e051b,Metal gloves,2015,Fiber
234020f1-c813-4866-96f4-e545c8de3cb4,Fresh chips,2004,Wood
ff693e88-8e38-476b-98df-35c91e92e035,Handmade soft hat,2002,Glass
e6cbdff3-8b60-4692-8c25-11818c97c11b,Licensed shirt,2019,Wood
b3c5e022-a057-4145-90d1-cbf45249fdf9,Unbranded chicken,2018,Wood
09d0244a-50da-4368-9229-995e047f732c,Wooden bike,2005,Wood
54d91399-cfbc-49ec-9160-0023aefdec43,Cheese,2016,Plastic POM
ed014a82-6cdd-4ee9-b2b3-e824c4ca4283,Concrete sausages,2022,Steel
2a8aa838-e1eb-4414-8028-686beb756170,Licensed keyboard,2008,Plastic POM
98f19cda-0929-44f3-9a94-ffb97a4ff431,Gloves,2010,Plastic POM
d7789130-d333-4b27-8619-e7246a4ef832,Small cotton ball,2017,Plastic ABS
fc055e18-a34a-4a28-b022-1697faeb04c1,Pants,2019,Fiber
bbdaef04-4b53-4b00-9a76-527c41c41f10,Fantastic fresh bacon,2006,Metal
05117f2b-50a8-41a6-a028-bb54c2125256,Rustic soft fish,2016,Metal
58f61f3b-da1d-4421-a52d-70fd064a210d,Bacon,2014,Wood
d94d3698-77d5-4437-b358-9c3498b26b60,Practical bacon,2016,Fiber
95af16e4-f71e-4a67-8cef-4660053994f2,Intelligent chicken,2005,Plastic POM
46c28f2a-218b-4d8a-b964-02a2cde8e0d7,Towels,2008,Plastic PBT
934d6d8b-2326-4135-9f39-b1a1e294d9b7,Awesome bacon,2000,Plastic ABS
0760558b-1843-4078-975c-ab581818cd5f,Fresh shirt,2018,Plastic PBT
bdfb0cfc-21a9-4708-b46e-bd0f55040382,Soft cheese,2000,Plastic PBT
727a9220-9795-48bc-bebb-0342c534e6e4,Bike,2008,Plastic POM
85ee4a31-aed0-4436-bb29-55f7249383e4,Metal shoes,2001,Aluminum
f0715659-7b0f-4863-9170-9398c30e812c,Steel cheese,2017,Plastic ABS
7754ba5a-8397-49ea-8724-e44fbfa1878d,Intelligent chips,2000,Aluminum
ad494a7a-cbd7-4305-9da3-fe56e29b8167,Used chicken,2009,Plastic PBT
15494d08-7a50-473c-84ca-152e9762ddfc,Table,2018,Steel
3efa0093-f27a-4875-9f88-abe638c6aa68,Car,2004,Plastic PBT
fc3135b8-4c22-4f0c-809b-1c915be07fc4,Refined shoes,2007,Glass
df099044-ee0a-45c4-b2c8-6f580e42436d,Frozen gloves,2017,Plastic ABS
bbfa1e30-5e6d-47de-9e5b-7ab9c3d432f5,Awesome fresh computer,2020,Fiber
0cbeef7c-b118-4a44-9735-34315aa22cda,Tasty car,2017,Glass Fiber
941edd38-c76a-4cbf-871c-9e7ec78c1683,Granite sausages,2022,Glass
d83375f0-fa42-4080-931d-be8c8025fa5e,Gorgeous metal soap,2020,Plastic ABS
a1fbd3db-d860-4dc7-b0ed-ab01295f4725,Fresh sausages,2010,Glass
220c0262-aaa6-4a43-ac99-5523cbe70b95,Incredible cotton chips,2017,Aluminum
c1c69528-8f4e-4ae1-ad3c-05453258d1a6,Incredible cheese,2003,Glass Fiber
bcc63a80-be74-4a2b-97eb-73da859c88cb,Plastic fish,2021,Metal
5a9833cf-1780-4f8f-a1be-4c51563b1e21,Plastic table,2015,Steel
3a0f4be7-d2d3-4c9d-8bbe-244b793484d0,Unbranded chair,2014,Wood
f4b0f4e0-0a48-42f7-9a8b-90c37c1ae79b,Small plastic sausages,2014,Metal
fcd1be75-2189-453b-9f67-5c13bec19390,Frozen tuna,2017,Plastic PBT
cf7e4319-25dd-4a3b-bb7e-8fdb4fc24c2b,Shoes,2008,Glass Fiber
593761f1-2f54-44f7-802a-22ca5627add0,Refined chair,2019,Steel
37ef7a02-2b17-44cb-9a71-284e7bf466f8,Practical chicken,2015,Glass Fiber
ce3d456f-8577-444e-8902-35a4dc5f5937,Gorgeous metal hat,2001,Plastic PBT
ffc199c9-a132-47ca-858c-bf26ec40aaf9,Sleek fish,2017,Steel
d4b8242b-e341-4548-93cd-8eaa093dd79f,Rubber chicken,2012,Plastic ABS
3414a059-3649-4caf-9675-8026b53177e7,Handcrafted ball,2000,Metal
3d44c4e7-b94d-4d0d-b42a-39f5bedf5719,Used metal soap,2020,Plastic PBT
9d5864b4-0eb4-4048-87f8-a2a8bc971f6d,Licensed rubber cheese,2009,Plastic PBT
1e394ed5-16e0-4803-a449-3d00a3726656,Fantastic soft bacon,2007,Plastic ABS
95f7fdd7-8a94-4dc4-bf23-1f2c0da68ed5,Cotton fish,2016,Plastic ABS
080fbc61-9fbf-4c78-b6f5-4b4c07f80764,Used granite fish,2006,Glass Fiber
bedd3698-2b0b-48f3-bd6c-eb14e3e39c9c,Ergonomic frozen fish,2011,Glass Fiber
9fe9edf0-5d8e-4bff-8a09-86152fd12b05,Awesome keyboard,2005,Aluminum
3a1963f3-8ce3-4597-ad8e-0d602f989f27,Bacon,2016,Fiber
594258d2-862e-4d76-be5c-2cf2376314af,Fantastic frozen chair,2013,Wood
e87919ec-8dce-4758-9227-ec098aef3418,Handmade metal table,2010,Aluminum
644401e9-d6a9-465f-9ffd-e93fe6570089,New cotton bacon,2010,Metal
802f0ded-bf1b-44f7-903d-5b37f69a376d,Metal chicken,2016,Glass
840229e5-277e-493e-807c-86e8a53dc843,Practical cheese,2000,Plastic PBT
923cb222-f89c-47a0-8036-8abe59574a4e,Steel keyboard,2009,Fiber
0b24b5aa-b852-4d5a-89b8-2f2c26453710,Car,2008,Plastic ABS
96ec8702-d53e-4d29-ae8f-8ff79bd91b44,Handmade soap,2020,Fiber
804fa5f8-c6c9-47a4-a9f3-45ee577e9993,Hat,2004,Plastic PBT
a7207a92-e61b-4d39-81e8-46b1d829f21f,Plastic bike,2014,Wood
6c19c950-a69a-4151-9589-bd759f4c4445,Generic hat,2013,Plastic PBT
9361194d-932a-48da-8aab-9324ac42e6d2,New fresh shirt,2003,Glass
0a0a9928-60e9-485b-bf4b-127f95d9cf35,Metal cheese,2005,Glass Fiber
404b099d-9ecf-41ad-8d0a-3ee7f9e1c2d7,Wooden shirt,2002,Glass
f3ee6130-2ca8-4f5b-a018-b4d4a94149dc,Sausages,2006,Steel
2c1bb600-26d3-432e-a913-a37fea1b85b3,Small wooden shoes,2018,Plastic POM
95bcecf2-2b30-47d4-8145-0a8e720077c7,Tuna,2012,Glass Fiber
5dfef73f-16cc-4853-9adc-950448395951,Ball,2003,Metal
da30f608-681f-4873-920d-49c5aabf346c,Gorgeous concrete chair,2002,Plastic PBT
2712224b-f4a5-4f20-8635-1e3a72c86eec,Wooden hat,2009,Wood
fc48b3a6-0a2f-4d8e-a384-8d22ec10c13b,Hat,2003,Glass
306b0d66-88bd-4bcc-ad42-88c00e315d0e,Shoes,2022,Plastic POM
5e2f6045-83a5-436b-bce8-2cd999217b13,Practical metal chicken,2019,Metal
ff6404ab-cb90-47ac-a6d8-fbd48bae0b7c,Hat,2000,Glass
0cb2a447-871c-4672-8d31-6661ca245ec3,Unbranded bike,2007,Glass Fiber
37e734be-9ebb-4c5e-99df-c0cbdd9e93d5,Handcrafted chicken,2003,Glass
ba1dbb54-225d-4c67-9a47-3a2a30dced50,Soft sausages,2008,Glass
330bbb44-4135-4aaf-9c11-08ed54dee056,Practical chair,2009,Aluminum
5783532f-10a6-476d-b094-1d3097547a1a,Ball,2010,Wood
b20b2d9f-55cd-4094-961f-0a46e328a51d,Licensed concrete keyboard,2015,Plastic ABS
cde4b2a4-01af-4974-ba99-42c530c6f329,Sausages,2015,Plastic POM
a7f4f27a-9796-468e-9c1e-ba53068cf7f6,Generic ball,2000,Plastic ABS
ee155557-09ca-4e34-828d-dd51b2b0318d,Handmade cotton soap,2006,Glass Fiber
93727039-4efd-4be5-9382-53c084e1edfb,Gloves,2004,Glass
4feb62d2-c222-46bd-a596-e61e8c02c643,Keyboard,2020,Glass Fiber
22e77ca8-6a7f-4de8-9058-aab4700566dd,Rustic rubber keyboard,2006,Glass
7c6d4c49-c1c3-46ca-b0a5-f6e041b468ed,Fresh sausages,2013,Glass Fiber
7d4c7551-40b1-405b-b299-3092108ae93c,Car,2022,Metal
2cbf37b1-4bb2-4eda-a656-4a8400d146b2,For repair soft bike,2007,Plastic ABS
88dcc853-3012-4c0f-944e-4fafe75fee84,Hat,2001,Plastic PBT
517dbf5a-09e0-4488-82d1-4063206886fd,Chair,2019,Fiber
562baed3-78df-445d-a1bf-46c9854d4a34,Used chicken,2013,Fiber
ed18eca4-a5ba-483b-9130-778a24b3e906,Cotton bacon,2000,Plastic PBT
939332e4-1afe-435b-8ee0-8120680ebb9c,Computer,2014,Steel
88f83614-784b-48e8-b4ef-c7941320ee89,Soft pants,2018,Plastic PBT
edcbe90f-c752-4c0d-8656-d9166f99d462,Gloves,2009,Fiber
f23985f6-ea9b-413b-9ddd-e67045662dc3,Ball,2000,Fiber
9f736dc5-3a62-44f8-b1dc-2719674b2687,Sleek soft car,2003,Aluminum
0879479b-292e-4b41-b1f1-99e5b8863b2d,Small chicken,2013,Plastic ABS
20df1008-5bbc-4540-934d-68c0b2cf6d91,Soft ball,2006,Wood
fd983932-48be-4436-a796-905546a66ea9,Rubber car,2003,Metal
11f786e3-5db9-475f-9ff2-893a0822a7ac,Plastic chair,2005,Plastic PBT
39d8766f-91b1-49db-8e2b-c75e6f26051b,Pants,2006,Glass Fiber
0d38e61b-1bdc-4a64-b65d-91545929227d,Mouse,2017,Steel
7b120d1b-0f60-4dd7-9494-93aea9ab2198,For repair granite sausages,2011,Plastic ABS
b76d6c43-4c24-4638-a98c-d3fbddd11b20,Shirt,2017,Plastic ABS
e828334b-3735-4b91-9f5a-2d92ca6b8340,Granite pizza,2018,Steel
6a1fa36a-d7b3-4682-8ae3-180c210725bb,Licensed cotton computer,2009,Aluminum
b85b6edd-86c3-4ef5-98be-e33300e0874a,Cheese,2020,Plastic ABS
b4f9c9f2-e2a4-413b-957d-a963e1d3c697,Cotton shoes,2015,Fiber
3bff953a-2bc0-4cf3-ace1-91709b732a9b,Pizza,2022,Plastic PBT
92fb2a1b-09bd-41cc-b379-a94753ae367c,Plastic table,2004,Steel
45066cc4-b765-41e4-ae63-066b17e25c0d,Car,2014,Wood
36fc0381-6c9b-4b61-a7ce-e3c8e04b6427,Refined granite cheese,2010,Plastic POM
70bab6a5-3978-46e3-ba39-e734327a6f1a,Fantastic car,2009,Glass Fiber
29589a82-e9bc-4efe-82e1-09da479fe891,Used chips,2010,Aluminum
fccdab0d-1d03-4091-bcfc-e1ffb667d28a,Small granite hat,2013,Plastic POM
d1e748ee-6967-45e6-82d6-b87871e97647,Gorgeous car,2016,Wood
e95750a8-b297-4704-a728-105963339f22,Metal shoes,2016,Plastic PBT
4d4d5cb7-2bd9-4983-a89d-1bf4a34df3d7,Rustic rubber bike,2007,Aluminum
73aaac30-f862-4c98-bf84-b59cae0ea0dc,Bike,2010,Glass Fiber
e34e8229-5ead-4f05-85d6-9fca36298a30,Sleek shoes,2012,Fiber
3e9ce3ca-47ce-4d37-beaa-20092fa76d1a,Keyboard,2018,Glass Fiber
cbd94d68-249b-4e86-8abf-a541d352a635,For repair mouse,2020,Metal
20daa8af-4354-492d-8210-b38108ff23be,Sleek wooden soap,2021,Glass Fiber
aa7a424e-8320-4cb7-a678-bcd45d01023d,Handmade plastic shirt,2002,Plastic ABS
da32ea76-fee8-4d16-9ea1-9340dd5cba3d,Gently used granite pants,2012,Glass
e9a78e79-3507-42c1-9f65-f4e066fcd100,Metal shirt,2009,Fiber
f217d409-6e99-4ee8-8e69-6b2ebfcf409b,Fantastic soft chair,2004,Steel
fe77a87d-e24a-47a7-9265-0b8fb1a01af5,New shirt,2022,Wood
78314597-c4b9-45d5-91ee-22a1160de895,Cotton bike,2017,Plastic ABS
3b39dc8a-4932-4e55-b79d-505236d710ec,Small computer,2021,Aluminum
fb303913-f97e-441c-9935-5b2adebeb5d4,Gently used soft chicken,2005,Aluminum
c3f16d44-0b6f-4f5a-a401-fc93b49bcbae,Generic fresh table,2017,Steel
868b795e-c8ca-4b03-bcfb-da2633e0887e,Intelligent plastic ball,2003,Wood
306b8c46-dc46-46b8-82e1-7e26032944b9,Ergonomic chips,2003,Wood
67caa5ed-b34f-4861-97a7-366e2737a0f2,Gently used soft pants,2012,Fiber
97276c3b-e4a7-4d1b-9f95-d41cf3e37d1e,Fantastic hat,2001,Plastic POM
c808cb02-bfd3-4ea0-8dc9-463c45c1b3a7,Granite car,2004,Wood
503c1f70-b432-4e41-9773-fb6126a9008c,Cotton sausages,2011,Fiber
36b13aa6-79c8-4bc1-b6d9-c58dec96b850,Frozen gloves,2017,Wood
0ad0ac79-626f-44c9-9bb1-cbe84054c9c2,Sleek plastic soap,2010,Fiber
6b28ea4b-c283-46bd-b22e-c233e1d20c32,Fresh chicken,2002,Metal
cc11d6f4-d03f-4019-83d7-a8f90cef3ce5,Chair,2002,Glass
9c2d4b6f-a440-448b-9b02-777c58a5128e,Intelligent fish,2017,Glass Fiber
32db5598-40ce-4a3f-91fd-74c42f78b4b4,Gloves,2017,Plastic PBT
30cc74c7-d506-46dd-94bc-d0bbc83f52ff,Generic tuna,2013,Fiber
442276ad-d402-4ed8-abbe-793dca1970dc,For repair frozen soap,2005,Wood
940fa9ca-e871-41ab-8f74-32b31f685203,Frozen pants,2002,Plastic ABS
bad9aa8c-d7de-48a9-8828-4fa3a1ef2dfe,Soap,2003,Fiber
d934ae2d-ac64-4ff3-abe6-9434226f73cb,Frozen fish,2008,Metal
acf17aec-7eec-4a7a-9d83-8185754f5d81,Chips,2001,Plastic POM
79ed3a29-e531-42be-9942-03c34747c55c,Small keyboard,2003,Plastic PBT
c164ea32-1b2d-4684-ac5a-490ac53e123b,Gently used shirt,2001,Glass Fiber
722ac9db-dbea-4832-be28-a03f3da38239,Keyboard,2009,Glass Fiber
f2b0505d-b022-4350-a8cf-580d3634f6a0,Used chicken,2000,Wood
b618eb18-9c48-4b54-8284-556abd6e51c2,Used table,2022,Plastic ABS
1963ef85-ef04-4152-bdb1-06d6fa5eab79,Rustic frozen salad,2019,Plastic PBT
8fc865ff-ba44-42a7-88d6-8337fa4f5f8e,Intelligent hat,2011,Glass Fiber
69146696-4b73-4d96-b433-600083b59a05,For repair sausages,2013,Fiber
2f97f2a1-dc4b-4080-9226-c2a6253107d4,Cotton keyboard,2008,Plastic PBT
db80fc45-0808-4ec3-9003-dd0820cda8e4,Refined gloves,2008,Wood
2ed41a9d-6896-4a31-98e8-0b1f1cc57c63,Concrete chips,2012,Glass
ce0cae38-3616-437d-b248-3eb6a9a0a8df,Generic hat,2005,Glass Fiber
5608ef41-2e33-49eb-8a93-b30be0a3804f,Metal fish,2001,Plastic PBT
f7f9d4eb-e1c5-4ccf-ac04-5f32d5aeae5b,Cotton computer,2006,Steel
aec8e0a1-0fd0-4927-98aa-3446c45e81f8,For repair cheese,2004,Fiber
4426c06e-2481-4432-b7d8-bcf2f0aafbae,Fantastic gloves,2000,Plastic ABS
bf3b0673-3bba-4875-b00c-43f1cd20a4cb,Sleek plastic table,2005,Metal
f72e0412-5ccb-4ee4-a138-b80473a644c4,Cotton bike,2014,Plastic PBT
e76d4686-8e11-4db3-9045-1f27781c9634,Incredible hat,2001,Glass
48449397-7f1c-400f-a085-bd14c68e97b0,Handmade fresh shirt,2022,Plastic POM
4ba7b1f3-baee-4f8c-9432-a1d59c0ce4de,Shoes,2003,Glass Fiber
34043f00-ab08-4e12-b1e7-36fd5cc25d8f,Hat,2000,Glass Fiber
96133b96-92a3-4a68-b47f-c96998f3d36e,Unbranded gloves,2016,Fiber
98d03393-a0e6-4523-bb54-a7303a394236,Table,2004,Glass Fiber
73ddf4fe-e4d3-4c3b-834f-0170fadd143a,Mouse,2018,Glass Fiber
00c5a1c5-a648-4b62-a006-5b5783cb175e,Pants,2006,Steel
62f0c58c-483d-4f54-989f-ec7bef81948b,Generic rubber computer,2003,Fiber
c04decb7-24ce-421b-bcff-7e6deb9c2c05,Handcrafted soap,2021,Metal
9bf35edd-89d5-47bf-b98b-f29c10fd9f88,Wooden pants,2019,Glass
ce00dfaf-ffdc-44b1-b765-60ce5c4f6ac1,Refined towels,2014,Wood
c84a96d1-34b2-4bfe-a44a-184dd6c3b7a1,Granite gloves,2005,Plastic ABS
363649b4-060b-4a55-994f-5e96f93d9c66,Mouse,2008,Wood
84984b48-2c2c-499c-9eec-14eee54fe171,Keyboard,2009,Fiber
af93348b-d706-4db7-b66f-182b0eb2185b,Awesome cotton salad,2009,Fiber
5cdc3bbc-aed8-477f-83a0-37ab521d9b01,Soft shoes,2021,Metal
1e2a9ca2-2172-4a73-8526-77b166aaffa8,Small rubber computer,2002,Glass Fiber
3a89b8e2-7ff8-44e1-8de8-2b1bc78baee0,Pizza,2014,Metal
c27f1bfa-cf8c-4e6c-b79f-55340c61d989,Awesome plastic shoes,2009,Steel
320fe31d-27f5-4601-a4a6-7cda01e20469,Tasty rubber gloves,2007,Plastic POM
8e4165bf-9346-4ffb-8163-05ebace74e67,Cotton hat,2002,Steel
f002dbe6-f877-40d5-a32f-1e32df8dc304,Towels,2010,Steel
e54017e4-9196-43bc-ac24-52256fb9c3fe,Rustic concrete mouse,2007,Glass Fiber
9b581712-69b4-48f7-a228-8c2259a62fbc,Metal shirt,2013,Aluminum
961200fb-60c1-42b5-b208-fa79afbd07e5,New concrete computer,2006,Wood
4d6da411-e004-4c05-ae29-98682d26cb8d,Rubber gloves,2021,Aluminum
838d134f-a93b-44a9-b4f1-ed2c1b567c49,Sausages,2021,Plastic PBT
a3118aa1-7df1-4306-af76-a65d3b187498,Practical chair,2017,Glass
5134b673-560f-41a6-af62-fc28e155e1a8,Generic salad,2015,Wood
e5a88ff9-b131-4ea2-a960-2dc8597ec0fe,Practical mouse,2019,Wood
31dc02c1-0241-410e-9748-487671d9c4e6,Sleek cotton shoes,2016,Plastic POM
67a38ece-6651-483e-9cfd-e8f99b8cc460,Sleek soap,2000,Steel
272fe1cb-ba8b-4bff-a9ea-6f82a628a82e,Car,2021,Plastic PBT
9660ee41-646d-48f8-a76d-ae99ae540dce,Gently used pizza,2000,Plastic PBT
e5f0a271-f016-47dd-8984-bd0f31f3fbba,Gently used cotton cheese,2002,Fiber
